text,label
"DRIVING LICENCE
1. MCMILLAN
2. JENNIFER
3. 26.06.1980 ENGLAND
4. 12-9346 3 Wheeler Only DVLA
5. MCMILLAN ENG 68
6. Jennifer
7. 7794 Houston Keys Suite 077, Chelseaberg, DC 66479
8. 3 WHEELER ONLY",drivers_licence
"NORTH DAKOTA DRIVER LICENSE
Name: Amy Harmon
DOB: 01/17/1937
License #: Wd334813
Class: 3 Wheeler Only
Issued by: Department of Transportation (DOT)
Address: 40434 Sheila Walks, Josephstad, FL 87142",drivers_licence
"Bank Miller LLC
Customer Support: (751)308-0968
http://marshall.com/
Account Holder: Nicole Paul
Account Number: XXXX-XXXX-XXXX-9399
Statement Period: 1959-4

Date       Description              Debit ($)   Credit ($)
11/04/1959  Loan Repayment           86.11       
26/04/1959  Online Transfer          228.54      
24/04/1959  Direct Deposit                       323.56
06/04/1959  Check Deposit                        122.73
20/04/1959  Direct Deposit                       128.79
13/04/1959  Debit Card Purchase      583.78      
09/04/1959  Direct Deposit                       383.80
25/04/1959  POS Purchase             554.81      
28/04/1959  Online Transfer          202.01      
02/04/1959  Direct Deposit                       136.97
08/04/1959  Check Deposit                        453.02
10/04/1959  POS Purchase             280.83      
18/04/1959  POS Purchase             500.25      
10/04/1959  Direct Deposit                       622.71
10/04/1959  POS Purchase             18.04       
11/04/1959  Debit Card Purchase      532.32      
18/04/1959  Loan Repayment           454.88      
21/04/1959  Debit Card Purchase      280.85      
28/04/1959  Loan Repayment           218.94      
02/04/1959  Loan Repayment           521.26      ",bank_statement
"Villa, Adams and Gonzalez INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 7396
Billed To: Tracy Fernandez (Woods, Adams and Fisher)
DESCRIPTION QTY UNIT PRICE TOTAL
Social Media Banners      49    $60069.00    $2943381.00
Logo Design               58    $716987.00   $41585246.00
Business Card Design      65    $641244.00   $41680860.00
Subtotal: $86209487.00
Tax (5%): $4310474.35
TOTAL: $90519961.35
Payment Info:
Bank Account: WYWF64222314927747
Email: anitagoodman@howell.org
Phone: 212-933-5419
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. ANDERSON
2. MARY
3. 26.02.1994 ENGLAND
4. 23-4782 Commercial Vehicle DVLA
5. ANDERSON ENG 17
6. Mary
7. PSC 5855, Box 4098, APO AE 64271
8. COMMERCIAL VEHICLE",drivers_licence
"ARKANSAS DRIVER LICENSE
Name: Russell Jordan
DOB: 12/20/1909
License #: xe889190
Class: Commercial Vehicle
Issued by: Office of Motor Vehicle (OMV)
Address: 4295 Laurie Vista, Port Ellenmouth, MO 42584",drivers_licence
"Bank Schwartz-Coleman
Customer Support: 7859995252
http://aguilar.biz/
Account Holder: Nicholas Nguyen
Account Number: XXXX-XXXX-XXXX-7979
Statement Period: 1954-4

Date       Description              Debit ($)   Credit ($)
17/04/1954  POS Purchase             552.77      
26/04/1954  Loan Repayment           296.79      
07/04/1954  Check Deposit                        608.04
27/04/1954  POS Purchase             287.15      
28/04/1954  Debit Card Purchase      688.41      
03/04/1954  POS Purchase             130.61      
23/04/1954  Loan Repayment           118.30      
08/04/1954  POS Purchase             670.23      
24/04/1954  ACH Payment              496.68      
23/04/1954  POS Purchase             52.67       
20/04/1954  Online Transfer          159.32      
03/04/1954  Online Transfer          503.48      
19/04/1954  POS Purchase             632.70      
04/04/1954  Debit Card Purchase      54.17       
19/04/1954  ACH Payment              670.04      
26/04/1954  Direct Deposit                       90.12
16/04/1954  Online Transfer          139.83      
25/04/1954  Online Transfer          386.36      
13/04/1954  Check Deposit                        443.87
21/04/1954  Check Deposit                        298.92",bank_statement
"Cunningham, Campbell and Montgomery INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 6602
Billed To: Jordan Nelson (Wells Ltd)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      77    $685735.00   $52801595.00
Social Media Banners      12    $871843.00   $10462116.00
Logo Design               60    $482692.00   $28961520.00
Subtotal: $92225231.00
Tax (5%): $4611261.55
TOTAL: $96836492.55
Payment Info:
Bank Account: CUOD43492216874158
Email: djohnson@dawson.biz
Phone: 373-291-8529x12095
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. MCBRIDE
2. KAITLIN
3. 21.08.1938 ENGLAND
4. 45-1798 Car DVLA
5. MCBRIDE ENG 86
6. Kaitlin
7. USS Sanford, FPO AA 59496
8. CAR",drivers_licence
"MINNESOTA DRIVER LICENSE
Name: Shelby Stevenson
DOB: 11/21/2013
License #: qZ732008
Class: Commercial Vehicle
Issued by: Driver and Vehicle Services (DVS)
Address: 289 Ramsey Land, Bautistaberg, MH 71742",drivers_licence
"Bank Mueller Inc
Customer Support: (963)487-0967
https://www.hurst.net/
Account Holder: Carol Watson
Account Number: XXXX-XXXX-XXXX-8145
Statement Period: 1908-7

Date       Description              Debit ($)   Credit ($)
16/07/1908  Loan Repayment           356.63      
23/07/1908  Check Deposit                        609.45
05/07/1908  POS Purchase             96.59       
08/07/1908  Online Transfer          204.56      
02/07/1908  Debit Card Purchase      82.00       
26/07/1908  POS Purchase             55.73       
16/07/1908  Loan Repayment           350.17      
03/07/1908  Loan Repayment           400.27      
18/07/1908  ACH Payment              293.00      
06/07/1908  Check Deposit                        99.02
02/07/1908  Debit Card Purchase      247.12      
08/07/1908  Debit Card Purchase      157.27      
17/07/1908  Direct Deposit                       657.24
20/07/1908  ACH Payment              688.30      
05/07/1908  Online Transfer          653.38      
15/07/1908  ACH Payment              294.70      
25/07/1908  ACH Payment              409.53      
06/07/1908  Check Deposit                        96.40
28/07/1908  Loan Repayment           625.46      
19/07/1908  Debit Card Purchase      173.71      ",bank_statement
"Todd, Nguyen and Palmer INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 4269
Billed To: Mrs. Michelle Irwin (Gonzalez-Hardy)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      86    $225033.00   $19352838.00
Social Media Banners      2     $288089.00   $576178.00
Subtotal: $19929016.00
Tax (5%): $996450.80
TOTAL: $20925466.80
Payment Info:
Bank Account: JVSJ50612735112565
Email: hphillips@herman.net
Phone: (776)206-2602x8931
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. ROLLINS
2. KURT
3. 19.03.2000 ENGLAND
4. 56-9380 Commercial Vehicle DVLA
5. ROLLINS ENG 92
6. Kurt
7. 3484 Christina Drive Suite 632, Lake Brittany, CO 86297
8. COMMERCIAL VEHICLE",drivers_licence
"ALASKA DRIVER LICENSE
Name: Franklin Evans
DOB: 06/27/1987
License #: SI829095
Class: 3 Wheeler Only
Issued by: Division of Motor Vehicles (DMV)
Address: 34492 Collins Court, West Johnbury, VA 33785",drivers_licence
"Bank King-Gentry
Customer Support: 400.871.9056
http://jackson.net/
Account Holder: Gregory Johnston
Account Number: XXXX-XXXX-XXXX-5875
Statement Period: 1929-8

Date       Description              Debit ($)   Credit ($)
04/08/1929  ACH Payment              90.14       
04/08/1929  Check Deposit                        395.49
13/08/1929  Online Transfer          390.46      
21/08/1929  Debit Card Purchase      223.06      
25/08/1929  Debit Card Purchase      658.19      
20/08/1929  Debit Card Purchase      553.29      
21/08/1929  Debit Card Purchase      328.61      
24/08/1929  Check Deposit                        141.20
26/08/1929  Debit Card Purchase      476.08      
06/08/1929  Online Transfer          192.73      
11/08/1929  Direct Deposit                       245.12
11/08/1929  Online Transfer          590.38      
12/08/1929  Online Transfer          224.02      
09/08/1929  ACH Payment              336.14      
08/08/1929  Check Deposit                        245.59
09/08/1929  Online Transfer          314.67      
06/08/1929  Online Transfer          468.36      
08/08/1929  Check Deposit                        535.85
24/08/1929  POS Purchase             243.93      
17/08/1929  Check Deposit                        566.79",bank_statement
"Hill, Petersen and Jones INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 2755
Billed To: Brittney Warren (Sanchez-Williamson)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      7     $769821.00   $5388747.00
Logo Design               34    $714746.00   $24301364.00
Brand Guidelines PDF      64    $997487.00   $63839168.00
Subtotal: $93529279.00
Tax (5%): $4676463.95
TOTAL: $98205742.95
Payment Info:
Bank Account: FHJT08519249783005
Email: jamesbryant@johnson.com
Phone: +1-944-542-9106x9364
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. TURNER
2. WILLIAM
3. 03.06.2015 ENGLAND
4. 68-1860 Motorcycle DVLA
5. TURNER ENG 20
6. William
7. 381 Carson Springs, Port James, ME 87678
8. MOTORCYCLE",drivers_licence
"MONTANA DRIVER LICENSE
Name: Stephanie Galvan
DOB: 10/26/2020
License #: Jb693721
Class: Commercial Vehicle
Issued by: Motor Vehicle Division (MVD)
Address: 707 Henry Ways Apt. 691, Tiffanyville, OR 48237",drivers_licence
"Bank Parks Ltd
Customer Support: (200)746-9607
https://www.walker.com/
Account Holder: Rebecca Choi
Account Number: XXXX-XXXX-XXXX-5005
Statement Period: 1933-7

Date       Description              Debit ($)   Credit ($)
15/07/1933  Direct Deposit                       381.12
05/07/1933  Direct Deposit                       419.26
02/07/1933  Online Transfer          558.51      
14/07/1933  POS Purchase             292.66      
07/07/1933  Online Transfer          207.42      
05/07/1933  Online Transfer          268.52      
18/07/1933  Check Deposit                        581.59
16/07/1933  Loan Repayment           581.01      
05/07/1933  Loan Repayment           331.10      
02/07/1933  Direct Deposit                       213.66
03/07/1933  Direct Deposit                       116.79
21/07/1933  Debit Card Purchase      454.25      
01/07/1933  ACH Payment              22.64       
05/07/1933  Debit Card Purchase      102.67      
27/07/1933  Check Deposit                        89.84
07/07/1933  Debit Card Purchase      137.38      
09/07/1933  Online Transfer          461.65      
12/07/1933  POS Purchase             69.47       
06/07/1933  Check Deposit                        18.78
12/07/1933  Direct Deposit                       38.86",bank_statement
"Cohen-Powell INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 4653
Billed To: Beth Christensen (Morales and Sons)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      65    $811356.00   $52738140.00
Logo Design               14    $461663.00   $6463282.00
Subtotal: $59201422.00
Tax (5%): $2960071.10
TOTAL: $62161493.10
Payment Info:
Bank Account: OGGX51175696057087
Email: millernancy@paul-roth.com
Phone: 741.205.7618x441
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. BENNETT
2. SEAN
3. 19.08.1928 ENGLAND
4. 59-6876 Car DVLA
5. BENNETT ENG 63
6. Sean
7. Unit 1561 Box 9438, DPO AA 80349
8. CAR",drivers_licence
"RHODE ISLAND DRIVER LICENSE
Name: Angela Day
DOB: 07/29/2020
License #: pT403361
Class: 3 Wheeler Only
Issued by: Division of Motor Vehicles (DMV)
Address: 1876 Kim Ports, Fosterton, AZ 01557",drivers_licence
"Bank Williams Ltd
Customer Support: (713)693-5843x5978
https://www.campos.com/
Account Holder: Becky Thomas
Account Number: XXXX-XXXX-XXXX-6759
Statement Period: 1908-9

Date       Description              Debit ($)   Credit ($)
03/09/1908  POS Purchase             436.72      
04/09/1908  Debit Card Purchase      247.97      
18/09/1908  Check Deposit                        599.67
11/09/1908  Check Deposit                        99.46
19/09/1908  Direct Deposit                       485.99
22/09/1908  POS Purchase             30.02       
07/09/1908  ACH Payment              448.55      
14/09/1908  Online Transfer          95.99       
08/09/1908  ACH Payment              103.54      
16/09/1908  Direct Deposit                       609.17
26/09/1908  Online Transfer          576.84      
04/09/1908  Online Transfer          435.83      
25/09/1908  POS Purchase             650.31      
10/09/1908  ACH Payment              251.44      
27/09/1908  Loan Repayment           166.03      
02/09/1908  POS Purchase             68.62       
12/09/1908  Loan Repayment           66.72       
20/09/1908  Debit Card Purchase      153.27      
21/09/1908  ACH Payment              304.68      
17/09/1908  Direct Deposit                       689.13",bank_statement
"Francis-George INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 7751
Billed To: Kimberly Mccarty (Hobbs, Morales and Williams)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      93    $259385.00   $24122805.00
Website Mockup            34    $89922.00    $3057348.00
Subtotal: $27180153.00
Tax (5%): $1359007.65
TOTAL: $28539160.65
Payment Info:
Bank Account: JHCW87569999767441
Email: speterson@campbell-huang.com
Phone: (985)518-6264x66767
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. NOLAN
2. DR.
3. 26.04.2009 ENGLAND
4. 63-5832 Motorcycle DVLA
5. NOLAN ENG 49
6. Dr.
7. 467 Patterson Springs, Elizabethchester, RI 53596
8. MOTORCYCLE",drivers_licence
"MISSOURI DRIVER LICENSE
Name: Allison Sloan
DOB: 09/03/1946
License #: Lv192499
Class: 3 Wheeler Only
Issued by: Department of Revenue – Motor Vehicle and Driver Licensing Division
Address: 248 Jessica Harbors Apt. 488, Walshfurt, IN 90907",drivers_licence
"Bank Reyes, Anderson and Cox
Customer Support: 271.963.8440x2641
http://zuniga-grant.net/
Account Holder: Melissa Odonnell
Account Number: XXXX-XXXX-XXXX-7183
Statement Period: 1978-1

Date       Description              Debit ($)   Credit ($)
21/01/1978  Check Deposit                        176.56
12/01/1978  Direct Deposit                       542.87
16/01/1978  Online Transfer          372.14      
14/01/1978  Debit Card Purchase      455.94      
11/01/1978  Loan Repayment           653.79      
04/01/1978  Debit Card Purchase      207.02      
02/01/1978  Direct Deposit                       351.23
14/01/1978  POS Purchase             608.07      
03/01/1978  Debit Card Purchase      112.57      
26/01/1978  Debit Card Purchase      190.34      
18/01/1978  Direct Deposit                       603.93
04/01/1978  Check Deposit                        225.80
04/01/1978  Direct Deposit                       18.18
27/01/1978  Check Deposit                        19.02
01/01/1978  Debit Card Purchase      613.05      
12/01/1978  Check Deposit                        374.34
03/01/1978  Check Deposit                        494.11
27/01/1978  Online Transfer          436.74      
03/01/1978  Online Transfer          173.42      
16/01/1978  ACH Payment              495.12      ",bank_statement
"Gilmore-Jimenez INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 8744
Billed To: Diana Khan (Webb, Ruiz and Cox)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      70    $575555.00   $40288850.00
Website Mockup            57    $500068.00   $28503876.00
Social Media Banners      15    $156841.00   $2352615.00
Subtotal: $71145341.00
Tax (5%): $3557267.05
TOTAL: $74702608.05
Payment Info:
Bank Account: JOSG78955133296131
Email: wbryant@rios.com
Phone: 001-911-380-4401x5215
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. FARMER
2. DIANA
3. 08.02.1921 ENGLAND
4. 83-7177 Motorcycle DVLA
5. FARMER ENG 17
6. Diana
7. PSC 6762, Box 8602, APO AP 43502
8. MOTORCYCLE",drivers_licence
"NEW MEXICO DRIVER LICENSE
Name: April Medina
DOB: 10/04/1952
License #: dW140863
Class: 3 Wheeler Only
Issued by: Motor Vehicle Division (MVD)
Address: 759 Bond Street, Heathmouth, SC 52969",drivers_licence
"Bank Jones-Alexander
Customer Support: +1-491-255-2643x59665
http://brown-baker.com/
Account Holder: Jon Morris
Account Number: XXXX-XXXX-XXXX-3857
Statement Period: 2005-1

Date       Description              Debit ($)   Credit ($)
21/01/2005  ACH Payment              584.53      
22/01/2005  POS Purchase             412.40      
19/01/2005  POS Purchase             550.83      
25/01/2005  Online Transfer          663.47      
15/01/2005  POS Purchase             384.51      
23/01/2005  Online Transfer          29.35       
27/01/2005  Direct Deposit                       27.33
23/01/2005  Loan Repayment           513.04      
25/01/2005  Loan Repayment           481.26      
01/01/2005  Online Transfer          557.19      
09/01/2005  Check Deposit                        162.81
15/01/2005  ACH Payment              143.85      
09/01/2005  Direct Deposit                       200.96
14/01/2005  POS Purchase             136.26      
23/01/2005  Loan Repayment           280.33      
13/01/2005  Loan Repayment           162.33      
07/01/2005  Loan Repayment           87.87       
04/01/2005  ACH Payment              614.83      
16/01/2005  Online Transfer          422.28      
10/01/2005  POS Purchase             493.92      ",bank_statement
"Berger Inc INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 6970
Billed To: Jerry Webb (Chavez, Reed and Carey)
DESCRIPTION QTY UNIT PRICE TOTAL
Website Mockup            84    $304794.00   $25602696.00
Brand Guidelines PDF      40    $590739.00   $23629560.00
Subtotal: $49232256.00
Tax (5%): $2461612.80
TOTAL: $51693868.80
Payment Info:
Bank Account: EOQH72251849000332
Email: kirkpowell@jones.com
Phone: 7623101464
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. COLEMAN
2. VANESSA
3. 19.07.1932 ENGLAND
4. 73-7357 Commercial Vehicle DVLA
5. COLEMAN ENG 31
6. Vanessa
7. 33763 John Spur, Deckerborough, WY 46205
8. COMMERCIAL VEHICLE",drivers_licence
"NEBRASKA DRIVER LICENSE
Name: Jasmine Harrison
DOB: 12/10/1988
License #: uc975029
Class: 3 Wheeler Only
Issued by: Department of Motor Vehicles (DMV)
Address: 827 Donald Villages, Reesechester, WI 45132",drivers_licence
"Bank Villanueva, Price and Buckley
Customer Support: 645.581.9389x229
http://www.prince.com/
Account Holder: Jacob Johnson
Account Number: XXXX-XXXX-XXXX-9624
Statement Period: 1987-1

Date       Description              Debit ($)   Credit ($)
26/01/1987  Check Deposit                        276.23
18/01/1987  Debit Card Purchase      644.60      
09/01/1987  Loan Repayment           617.40      
07/01/1987  Direct Deposit                       678.45
03/01/1987  Check Deposit                        211.91
05/01/1987  Loan Repayment           393.67      
26/01/1987  POS Purchase             331.61      
25/01/1987  POS Purchase             20.79       
20/01/1987  Online Transfer          293.65      
14/01/1987  POS Purchase             473.06      
11/01/1987  Online Transfer          136.53      
05/01/1987  Online Transfer          649.38      
09/01/1987  Online Transfer          16.63       
20/01/1987  Debit Card Purchase      276.11      
12/01/1987  ACH Payment              266.63      
26/01/1987  Check Deposit                        279.17
20/01/1987  ACH Payment              84.60       
28/01/1987  POS Purchase             50.71       
18/01/1987  Loan Repayment           501.46      
10/01/1987  Loan Repayment           393.78      ",bank_statement
"Snow Group INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 4460
Billed To: Jonathan Adams (Johnson-James)
DESCRIPTION QTY UNIT PRICE TOTAL
Logo Design               85    $86060.00    $7315100.00
Social Media Banners      79    $732073.00   $57833767.00
Brand Guidelines PDF      52    $785174.00   $40829048.00
Business Card Design      14    $79687.00    $1115618.00
Subtotal: $107093533.00
Tax (5%): $5354676.65
TOTAL: $112448209.65
Payment Info:
Bank Account: YBBQ36082359256215
Email: mhays@garcia.com
Phone: 855.912.3140x15724
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. LAM
2. MICHAEL
3. 18.06.1924 ENGLAND
4. 85-1071 3 Wheeler Only DVLA
5. LAM ENG 3
6. Michael
7. 034 Copeland Ville, Kirbymouth, IA 70001
8. 3 WHEELER ONLY",drivers_licence
"MASSACHUSETTS DRIVER LICENSE
Name: Kyle Morris
DOB: 09/24/1953
License #: ac427791
Class: Motorcycle
Issued by: Registry of Motor Vehicles (RMV)
Address: 6010 Christopher Green, Oliviaberg, GA 16300",drivers_licence
"Bank Sanders Group
Customer Support: +1-735-743-6583x339
http://www.zhang.biz/
Account Holder: Andrew Ramirez
Account Number: XXXX-XXXX-XXXX-4276
Statement Period: 1933-2

Date       Description              Debit ($)   Credit ($)
16/02/1933  Direct Deposit                       463.95
24/02/1933  Debit Card Purchase      237.18      
23/02/1933  Online Transfer          202.26      
23/02/1933  Direct Deposit                       521.92
14/02/1933  Online Transfer          14.00       
09/02/1933  Check Deposit                        635.51
22/02/1933  Direct Deposit                       74.17
10/02/1933  ACH Payment              146.82      
04/02/1933  Online Transfer          298.70      
19/02/1933  Debit Card Purchase      626.71      
07/02/1933  Loan Repayment           160.66      
20/02/1933  Debit Card Purchase      587.97      
07/02/1933  ACH Payment              374.57      
02/02/1933  Online Transfer          605.41      
13/02/1933  ACH Payment              316.84      
17/02/1933  Online Transfer          389.10      
04/02/1933  Direct Deposit                       205.32
17/02/1933  Check Deposit                        559.73
23/02/1933  Online Transfer          600.41      
28/02/1933  ACH Payment              91.29       ",bank_statement
"Perry-Schwartz INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 5379
Billed To: James King (Patton Ltd)
DESCRIPTION QTY UNIT PRICE TOTAL
Website Mockup            81    $821785.00   $66564585.00
Brand Guidelines PDF      17    $87821.00    $1492957.00
Subtotal: $68057542.00
Tax (5%): $3402877.10
TOTAL: $71460419.10
Payment Info:
Bank Account: YICB42729362986296
Email: zhayes@love-dixon.com
Phone: 9423323373
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. COOKE
2. EDWARD
3. 09.08.1988 ENGLAND
4. 12-1374 Motorcycle DVLA
5. COOKE ENG 94
6. Edward
7. 478 Alexander Pike, Port Eddieside, NV 95019
8. MOTORCYCLE",drivers_licence
"OHIO DRIVER LICENSE
Name: Cheryl Hicks
DOB: 11/26/1969
License #: FQ146474
Class: Car
Issued by: Bureau of Motor Vehicles (BMV)
Address: 955 Aguilar Passage Suite 449, Ericbury, MA 91962",drivers_licence
"Bank Hudson, Daniel and Munoz
Customer Support: 923-875-8038
https://www.lee.org/
Account Holder: Michael Perez
Account Number: XXXX-XXXX-XXXX-7883
Statement Period: 2006-3

Date       Description              Debit ($)   Credit ($)
21/03/2006  ACH Payment              541.10      
07/03/2006  Loan Repayment           381.78      
23/03/2006  Direct Deposit                       320.04
19/03/2006  Debit Card Purchase      688.14      
13/03/2006  Direct Deposit                       375.29
05/03/2006  Loan Repayment           196.28      
27/03/2006  Direct Deposit                       70.72
22/03/2006  Debit Card Purchase      115.31      
03/03/2006  Online Transfer          519.96      
09/03/2006  Check Deposit                        559.00
25/03/2006  Check Deposit                        141.39
02/03/2006  Debit Card Purchase      583.67      
22/03/2006  ACH Payment              229.65      
06/03/2006  Check Deposit                        685.88
16/03/2006  Debit Card Purchase      225.86      
28/03/2006  Direct Deposit                       564.02
05/03/2006  Online Transfer          497.53      
17/03/2006  ACH Payment              645.14      
04/03/2006  POS Purchase             482.31      
06/03/2006  Loan Repayment           36.80       ",bank_statement
"Murphy, Mckinney and Luna INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 2384
Billed To: Michael Francis (Morgan LLC)
DESCRIPTION QTY UNIT PRICE TOTAL
Website Mockup            39    $706562.00   $27555918.00
Social Media Banners      2     $631402.00   $1262804.00
Logo Design               53    $749754.00   $39736962.00
Business Card Design      34    $123711.00   $4206174.00
Subtotal: $72761858.00
Tax (5%): $3638092.90
TOTAL: $76399950.90
Payment Info:
Bank Account: GWMR06535145174130
Email: andrew10@ray-chen.com
Phone: (453)664-8838
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. BUTLER
2. JORDAN
3. 04.05.2011 ENGLAND
4. 95-1080 Commercial Vehicle DVLA
5. BUTLER ENG 41
6. Jordan
7. 613 Bryan Turnpike Apt. 868, Lawrencemouth, LA 28885
8. COMMERCIAL VEHICLE",drivers_licence
"NEVADA DRIVER LICENSE
Name: Brittany Ramsey
DOB: 07/23/1961
License #: CG486148
Class: Car
Issued by: Department of Motor Vehicles (DMV)
Address: 3772 Norris Island, Danielland, PA 90742",drivers_licence
"Bank Sawyer, Miller and Mooney
Customer Support: 268.328.8815
http://www.silva-greene.net/
Account Holder: Morgan Blackburn
Account Number: XXXX-XXXX-XXXX-7707
Statement Period: 2005-4

Date       Description              Debit ($)   Credit ($)
15/04/2005  Online Transfer          451.04      
28/04/2005  ACH Payment              97.83       
22/04/2005  Check Deposit                        196.12
16/04/2005  Check Deposit                        15.55
19/04/2005  Direct Deposit                       527.93
22/04/2005  Debit Card Purchase      653.50      
27/04/2005  Debit Card Purchase      446.61      
14/04/2005  Direct Deposit                       684.32
03/04/2005  Debit Card Purchase      609.46      
05/04/2005  Online Transfer          443.17      
01/04/2005  Loan Repayment           645.36      
28/04/2005  Debit Card Purchase      144.08      
03/04/2005  Check Deposit                        328.61
14/04/2005  Check Deposit                        543.22
08/04/2005  ACH Payment              186.27      
01/04/2005  Check Deposit                        450.49
05/04/2005  Check Deposit                        16.29
20/04/2005  Direct Deposit                       112.35
01/04/2005  Online Transfer          593.74      
28/04/2005  Check Deposit                        14.24",bank_statement
"Shepard LLC INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 9490
Billed To: David Horn (Ochoa-Hamilton)
DESCRIPTION QTY UNIT PRICE TOTAL
Website Mockup            90    $77344.00    $6960960.00
Social Media Banners      35    $357078.00   $12497730.00
Subtotal: $19458690.00
Tax (5%): $972934.50
TOTAL: $20431624.50
Payment Info:
Bank Account: VHVF91338448245923
Email: rebecca95@berg-parker.com
Phone: 667.465.4393
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. CROSS
2. SHAWN
3. 07.10.1943 ENGLAND
4. 80-3327 Car DVLA
5. CROSS ENG 8
6. Shawn
7. 927 Livingston Locks, Whitehaven, WY 63414
8. CAR",drivers_licence
"ARKANSAS DRIVER LICENSE
Name: Louis Jackson
DOB: 08/26/1924
License #: FY238231
Class: Commercial Vehicle
Issued by: Office of Motor Vehicle (OMV)
Address: 641 David Mill Apt. 154, New Thomas, AR 61808",drivers_licence
"Bank Rodriguez Group
Customer Support: +1-803-305-4684
http://collier.com/
Account Holder: Amanda Drake
Account Number: XXXX-XXXX-XXXX-8033
Statement Period: 1957-4

Date       Description              Debit ($)   Credit ($)
17/04/1957  Direct Deposit                       626.11
06/04/1957  Check Deposit                        291.76
10/04/1957  Debit Card Purchase      571.22      
11/04/1957  Direct Deposit                       234.71
13/04/1957  POS Purchase             623.72      
22/04/1957  Check Deposit                        562.27
22/04/1957  Debit Card Purchase      194.41      
20/04/1957  Debit Card Purchase      503.17      
04/04/1957  Online Transfer          552.22      
15/04/1957  POS Purchase             488.53      
08/04/1957  Online Transfer          349.48      
13/04/1957  Direct Deposit                       212.53
12/04/1957  Debit Card Purchase      164.42      
09/04/1957  Online Transfer          349.17      
24/04/1957  Check Deposit                        603.70
12/04/1957  Check Deposit                        237.26
21/04/1957  Check Deposit                        24.90
04/04/1957  POS Purchase             519.27      
05/04/1957  Direct Deposit                       629.49
09/04/1957  Online Transfer          199.01      ",bank_statement
"Macdonald-White INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 6545
Billed To: Ann Perry (Holloway, Brandt and Schneider)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      31    $312161.00   $9676991.00
Social Media Banners      51    $257896.00   $13152696.00
Brand Guidelines PDF      34    $789036.00   $26827224.00
Subtotal: $49656911.00
Tax (5%): $2482845.55
TOTAL: $52139756.55
Payment Info:
Bank Account: ZPKK18709397477754
Email: elliottbrad@burton-harding.com
Phone: 001-468-934-3543x049
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. STEVENS
2. MARY
3. 12.07.1962 ENGLAND
4. 40-4173 3 Wheeler Only DVLA
5. STEVENS ENG 88
6. Mary
7. 496 Snyder Fall Suite 509, Simpsonville, LA 06277
8. 3 WHEELER ONLY",drivers_licence
"KENTUCKY DRIVER LICENSE
Name: William Davis
DOB: 05/24/1952
License #: rj967982
Class: 3 Wheeler Only
Issued by: Transportation Cabinet – Division of Driver Licensing
Address: USS Carr, FPO AE 72459",drivers_licence
